Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2050 [YR2050]
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Liberia,LBR,88.8172391382016,90.8261032104492,86.2807998657227,87.6016998291016,84.0707015991211,83.9782028198242,82.9130020141602,85.0087966918945,87.2133026123047,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Libya,LBY,3.12930845114595,2.04250001907349,2.8118999004364,2.58960008621216,2.28080010414124,2.88759994506836,2.63289999961853,2.667799949646,2.62619996070862,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Liechtenstein,LIE,..,53.9494018554688,55.4987983703613,53.5309982299805,54.9678993225098,55.530101776123,55.8217010498047,55.3255996704102,56.7998008728027,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Lithuania,LTU,3.0967785138163,17.1874008178711,23.9237003326416,26.3433990478516,27.7318992614746,28.9622993469238,31.4717998504639,33.7784996032715,33.4990997314453,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Low & middle income,LMY,28.1387266601045,30.4266516859377,22.85441192081,22.9131862435752,22.918894321042,23.0486463070152,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Low income,LIC,59.6677289433847,69.6079848779072,72.4134758665937,74.0954868716258,74.0908872266592,76.7613028008214,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Lower middle income,LMC,43.6098118756539,43.2370911296623,37.0474500289117,37.0079928239945,36.4046827008659,36.1790310099887,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Luxembourg,LUX,1.72183239792546,6.80630016326904,4.14979982376099,5.71759986877441,6.84619998931885,9.08520030975342,13.4963998794556,15.328800201416,16.0277004241943,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Madagascar,MDG,85.6472768325133,83.350700378418,83.3730010986328,81.1443023681641,80.0990982055664,79.9702987670898,83.9795989990234,81.3202972412109,81.568603515625,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Malawi,MWI,84.0309780489549,82.620002746582,80.1426010131836,79.6755981445313,82.6919021606445,80.8425979614258,78.6738967895508,75.899299621582,73.2249984741211,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Malaysia,MYS,11.980543608873,4.44409990310669,2.51979994773865,2.74790000915527,3.02999997138977,3.40630006790161,4.43120002746582,5.22349977493286,5.3105001449585,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Maldives,MDV,4.45873889458219,2.34330010414124,1.20200002193451,1.25989997386932,1.1952999830246,1.380499958992,1.21319997310638,1.25460004806519,1.11829996109009,..,..,..
