Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2050 [YR2050]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Early-demographic dividend,EAR,1.27948668148116,1.56098479245728,2.13138279908905,2.125598135122,2.20357369871968,2.19477663690869,2.1998322271289,2.24769667688375,2.27814572017231,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific (excluding high income),EAP,1.66418123710872,2.27399405957402,5.4123717741555,5.57625653912915,5.55204239875203,5.50910856470619,5.48174502193161,5.56435074621808,5.72039708283105,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific (IDA & IBRD),TEA,1.6078225692729,2.26316908356349,5.46104839666543,5.63238131357836,5.60601081374396,5.5655390345279,5.53541990457575,5.62277120079195,5.78277867100094,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ecuador,ECU,1.52478792008274,1.6851819826998,2.36718144300356,2.51027011155773,2.58277544547861,2.51171630534427,2.36551607544329,2.2495799314593,2.31381230047905,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Egypt, Arab Rep.",EGY,1.54664304529562,1.63965480893278,2.45781641392308,2.38030460207004,2.39591700795628,2.44422078841638,2.47715463828412,2.47494390185913,2.50204214229022,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,El Salvador,SLV,0.451606561881294,0.956193433006167,1.08529731535598,1.03094823618481,1.04684196848227,1.10669819597127,1.12804365292944,0.998728265136995,1.0606254107782,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Equatorial Guinea,GNQ,0.143133868335926,3.87673628295226,9.7072220374305,8.68626511038524,7.20858472047354,6.11000577626596,4.60836698401308,4.46114446184176,5.09562509645018,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eritrea,ERI,0,0.279181805372767,0.193839950967723,0.198082983361334,0.205348482414318,0.194446721299215,0.195465322970907,0.210964653458326,0.231696216140132,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Estonia,EST,22.3174740341097,10.6085605786748,12.6862105880716,14.5599724430329,13.5560212849313,11.6845964785044,11.8939952424019,12.3578242942073,12.1030850007224,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eswatini,SWZ,1.15512333677438,1.12389500234725,0.98213168903487,1.42614894699602,0.876694714809383,0.932938902465314,1.1041352107821,0.924602243227289,0.959275667664665,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ethiopia,ETH,0.0482376912864604,0.0537562894292379,0.0912355801680249,0.107772862988097,0.125695422925035,0.127732852055517,0.144300198619813,0.145300852934804,0.149050931014413,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Euro area,EMU,8.4265502266819,8.1930955639339,7.07706350763883,6.91472102882866,6.52371159377268,6.64629518897645,6.61718276211305,6.61317693138972,6.45483756670081,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia (excluding high income),ECA,10.4734295053691,6.64242374603822,7.53507160495445,7.34128216987557,7.08164748134449,6.84690784774041,6.8770003018167,6.97348857255,7.07331347955603,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia (IDA & IBRD),TEC,10.2876674166823,6.71070397430456,7.53825643927402,7.35122002975918,7.08713116456562,6.88333921916549,6.93523669803192,7.05304129426091,7.14175117866091,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,European Union,EUU,8.47288088430996,7.83150674729532,6.92720467882331,6.7429737169052,6.40022381699849,6.51638883308948,6.51892253014466,6.55914292168476,6.42403874133475,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fiji,FJI,1.00195587276533,1.04807456372355,1.19066197337772,1.30544984877577,1.51192167553238,1.73836561397692,1.9944842195033,2.06277209217514,2.15056197580052,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Finland,FIN,10.9416935680049,10.6448561099446,9.12638800614189,9.22784673280171,8.45187193583022,7.81453741205224,8.31801267373246,7.80833860122355,8.04275204989552,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fragile and conflict affected situations,FCS,1.01356626301408,0.879276031177996,0.936360374755636,0.941897370868164,0.952647594078634,0.880607849675141,0.863007497857848,0.858046833682774,0.868444603959167,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,France,FRA,6.12235968730942,6.12747793966756,5.12231119022055,5.10055617017218,4.59237682939366,4.66608659650847,4.68661220239091,4.72757562163375,4.61924120513374,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gabon,GAB,4.34968978180987,3.80182015192627,3.33204357147062,3.13691822549489,2.91962898416552,2.81358943158305,2.84379261331094,2.27623628688714,2.17527220393767,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Gambia, The",GMB,0.198829001826087,0.182134433425311,0.2414672811834,0.224065899818099,0.256912299528121,0.254091837419578,0.246610960507814,0.243913455892317,0.249989912687734,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Georgia,GEO,6.97417742607247,1.16994033304301,1.92819601842272,2.10884888053479,2.27724044701665,2.46961567411381,2.58886305987517,2.58315173481574,2.53854169098541,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Germany,DEU,12.0266092332951,10.0968832733247,9.44994992466537,9.64255894664068,9.10678232951564,9.08729093927033,9.0730063894536,8.85829369906254,8.55838981170216,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ghana,GHA,0.188854549099949,0.297735601449257,0.546997678991142,0.56412366658134,0.527833773133592,0.543283051942276,0.495401525745413,0.507529429152326,0.541201382411755,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greece,GRC,7.4160579131162,8.74159526062281,7.25123768550344,6.60999592255908,6.38517838058472,6.28506934230783,6.20361728887355,6.2112500056952,6.08317505028006,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Grenada,GRD,1.14193173324475,2.04206657137023,3.90872203402449,2.9582516732611,2.29568411386593,2.4634362198115,2.53938311128846,2.61558165124375,2.69181419303897,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guatemala,GTM,0.434248625569951,0.812786389641685,0.821948834598323,0.864797688856427,0.911388475188935,1.04962807257902,1.10313002086849,1.02626785727828,1.11396927255543,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea,GIN,0.157423741578223,0.180809114720956,0.233758216272726,0.200131811584896,0.200879385380823,0.222181479231805,0.241088376865262,0.24611527343324,0.25132323293185,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea-Bissau,GNB,0.174311597360717,0.124864210171439,0.155765083823422,0.15774219949656,0.165442295204596,0.161178259125136,0.168309177226197,0.16410067904861,0.165394727856314,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guyana,GUY,1.58750232071314,2.22306145023958,2.64764597796099,2.60773020792039,2.69855679610569,2.67124296192632,2.99469899385892,2.99270656770096,3.13219265038697,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Haiti,HTI,0.144929286585587,0.173680811531272,0.243880501675849,0.262483039557444,0.290074696130167,0.310409759582031,0.313653830967891,0.306855525771448,0.299374738328049,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Heavily indebted poor countries (HIPC),HPC,0.153418228714564,0.167592150236396,0.248699655169044,0.249568121673263,0.257196864372564,0.263170204513063,0.267501973087755,0.26932993313064,0.271687566711438,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,High income,HIC,11.4415655660065,12.093100578396,10.8324316234856,10.8523380283936,10.617913695706,10.5196571432781,10.3737599450635,10.2650970839991,10.254533148094,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Honduras,HND,0.496437956758236,0.766597054381239,1.05778564957529,1.06154168585549,1.05632477810759,1.08307955400386,1.01393688609627,0.9545004484031,1.01903275747031,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Hungary,HUN,6.49894717441354,5.35012781840238,4.3778644368018,4.12005075870189,4.11798832165675,4.40718039205009,4.53229017294946,4.7558399773763,4.74550624393641,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IBRD only,IBD,2.57134699224909,2.51543272929448,4.26621075472316,4.33396278562493,4.33063795201461,4.26883583995941,4.24107843038241,4.2954825398426,4.38290344069714,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iceland,ISL,7.65228037955311,7.93015771412315,5.79952356602103,6.26999913517253,6.26172163745548,6.22704532744888,6.17101768130718,6.3191613278975,6.23722432177273,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA & IBRD total,IBT,2.17136150410488,2.07958838233303,3.36226769405901,3.40500895100204,3.39499993951662,3.33877812270494,3.31345188241489,3.35057018405099,3.40988700980962,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA blend,IDB,0.993315000395287,0.923255664275752,0.836484337694188,0.847874104979824,0.845222430694769,0.827312985905386,0.856887660691923,0.883748917071836,0.920386827178104,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA only,IDX,0.250988841919734,0.232368203450665,0.327805352993729,0.321382423255725,0.33112570148786,0.33666702020822,0.350049010575956,0.370624311135795,0.375494879966321,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA total,IDA,0.501678433522652,0.465684951763308,0.499625187385737,0.499436782433489,0.505140506989085,0.502852081108412,0.521813486519655,0.544552179479062,0.560235134841183,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,India,IND,0.644102026461799,0.889827520407466,1.50782097489256,1.5355600591395,1.6493275187685,1.64119839274392,1.64835905308142,1.71919020043,1.79982544579379,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Indonesia,IDN,0.81576113799489,1.32459428585239,1.95913319398553,1.8042510413422,1.92079996715062,1.89965869189427,1.89244089035547,2.01367107029183,2.17846155349724,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Iran, Islamic Rep.",IRN,3.17991920407921,5.19250778803785,7.56050965979149,7.74666309231629,7.88309478990649,7.67248132451568,7.61349440100359,7.69493097940191,7.69301259933288,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iraq,IRQ,3.72292205693826,3.17351707870965,4.76199256369047,4.90242485605102,4.90643526177491,4.55945050904681,4.70764886003607,4.64119988531345,4.89519536080978,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ireland,IRL,8.82192070857667,11.2005390555071,8.0660362693343,7.72522089979359,7.63245694263742,7.8669371072513,8.14033080739843,7.80673413504381,7.62432519277565,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Israel,ISR,7.25321888412017,9.06344410876133,9.61506857973579,8.31317079223277,7.87638302274913,7.89250724931683,7.63632108588813,7.57921797711544,6.97640383662809,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Italy,ITA,7.14501816314887,7.66216803916005,6.32770894762567,5.75173986603037,5.38731095718742,5.56325970991024,5.49816520549801,5.43785754854959,5.37637433931087,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jamaica,JAM,3.08690314190539,3.78950826044996,2.50164665349344,2.65154562722347,2.57379039677066,2.52159788365645,2.66667400718866,2.46161388747377,2.89963415544152,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Japan,JPN,8.84821587651242,9.32609603998644,9.81140649852306,9.89367962650555,9.58405355290864,9.29283236721435,9.22394197021634,9.08563914300274,8.7422577098865,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jordan,JOR,2.78472010337958,3.17618660437931,2.98147222675802,2.79375775913394,2.86921299696305,2.73671830999443,2.60197360640031,2.66711902095272,2.47859527268662,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kazakhstan,KAZ,14.5320528505016,7.70511164416521,14.3811758988905,15.0473559675293,11.8710444673951,11.7791874344389,12.5333994977536,12.5048675623868,12.0619691393056,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kenya,KEN,0.258803382518059,0.257472675125765,0.273546483248751,0.309754049572862,0.321841107580519,0.356946384459996,0.38265880019117,0.376136378887093,0.358028407608337,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kiribati,KIR,0.276265988894107,0.473905574314318,0.56412715426057,0.556137440099363,0.548511249051533,0.540896265111289,0.710927849709853,0.700813820048531,0.690595811536403,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Korea, Dem. People's Rep.",PRK,6.0794191826298,3.13226724598346,1.55237941862625,1.11594697045669,1.2539013312146,1.00461280078425,1.18896784827838,0.880069285597662,0.709208588187231,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Korea, Rep.",KOR,5.81418634876632,9.6938590023326,11.9315090424667,11.8511425582949,11.5475582343263,11.8888685702251,12.003248167439,12.175364736721,12.224591362122,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kuwait,KWT,13.9594817094996,23.0646274087182,24.9607925342774,24.1777549908093,22.6446440865048,22.9534558977659,22.7149695895384,22.1197593157174,21.6227243085731,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kyrgyz Republic,KGZ,5.18309345964657,0.953372529805651,1.79412184334427,1.63997482341422,1.66395338874132,1.72405110040457,1.59552594785755,1.50688909683456,1.73973556019485,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lao PDR,LAO,0.119761294605505,0.169055324481972,0.507407293041056,0.59774032753724,0.665686410795084,1.2846453726065,2.24369574083444,2.6621483494033,2.66090849278722,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Late-demographic dividend,LTE,3.40798684851971,3.30054288208715,6.3401902554667,6.50076112944654,6.42871570305199,6.36530359380355,6.31702092043805,6.39107791324244,6.51825412431905,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean (excluding high income),LAC,1.82566944839882,2.2160171283989,2.57248279910072,2.61282134592441,2.6201439316692,2.59605420942615,2.52640643212984,2.4626974924072,2.41393990657573,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean (IDA & IBRD),TLA,1.98400625202024,2.41994158459699,2.84749768142943,2.89428794167088,2.8843607946829,2.84149718584368,2.7549684978099,2.67757311415746,2.61446299059836,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latvia,LVA,7.05179691275485,2.92707651369559,3.72114697842374,3.70159297681113,3.65135205353444,3.70159294917339,3.64882112458198,3.66585523578863,3.95916507798465,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Least developed countries: UN classification,LDC,0.135412711058546,0.163340725786934,0.273689824920571,0.287509977516713,0.302086476822897,0.307030455665099,0.322138016880498,0.335802195017028,0.335389683196917,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lebanon,LBN,2.00497175915223,4.07778339293437,4.24008870236672,3.93031238203989,3.98335996892532,4.14071956062144,4.14191780177207,4.29364987074325,4.03970721671608,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lesotho,LSO,0.815844043487422,0.860879425227703,1.13152038622563,1.12889740738112,1.13044227208131,1.08304423822894,1.09395428813214,1.16660897370922,1.21897599376188,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liberia,LBR,0.216771672470528,0.150959452642089,0.229709294424931,0.214201462831221,0.279848092949938,0.281738703451903,0.307404658772108,0.267958310790809,0.273917114341304,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Libya,LBY,8.1344920720821,7.44135801144218,8.32040594671981,8.70046753739904,9.38378403527548,8.38849448803931,7.88335469242902,8.63279004449815,8.82524913660345,..,..,..
