Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2050 [YR2050]
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,East Asia & Pacific,EAS,0.876761844040828,0.657439815728962,1.61039500479076,1.36110800818735,1.14761077862367,0.670666035219401,0.563152573942479,0.681369652286539,0.879573723070419,0.745738288968335,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,South Asia,SAS,1.60674549406865,1.23555600321858,1.75933889855924,1.60453529211063,1.29583986744189,0.814689517182204,0.743459889482204,0.76686327695707,0.917500374699464,0.894537845222046,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Middle East & North Africa,MEA,7.16574691311289,8.99141160307408,10.5439571856864,9.75478837311107,8.76732352755991,5.25060503595047,4.41392719753671,5.56783369565804,7.24078553107656,6.28009145194841,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Sub-Saharan Africa,SSF,6.66301250733129,5.50421846078384,8.40953906809868,7.12645313843041,5.96309477360712,3.36850480345328,3.48229899722963,4.46131879195769,5.06678033575719,4.15710298832236,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Latin America & Caribbean,LCN,2.57783631311261,2.31850712729477,3.29357876276497,2.95802853580833,2.52154965749853,1.3756596779278,1.21618176002093,1.66980661530678,2.30538831796507,1.82425043536445,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Europe & Central Asia,ECS,0.305267041219029,0.713199545452403,1.45646110476614,1.26367340037067,1.05962588405059,0.610031604868902,0.487447520600415,0.689011316758246,1.01985936316134,0.918572199265582,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,North America,NAC,0.894076561011245,0.769817156163697,0.352330019081372,0.370840082125775,0.319762763765492,0.0533492479978367,0.123213997121659,0.204817930751509,0.393453230996007,0.349269245717384,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Afghanistan,AFG,..,..,0.325649547663575,0.226090924442442,0.229413868911881,0.221107620188951,0.308786600085785,0.271800877937689,0.354084322014645,0.326830829592433,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Albania,ALB,7.794100893422,0.292709162313122,1.90927425600223,1.73652961635324,1.9918884669276,0.991069345036608,0.853208177806089,0.753568772414753,1.00723222618694,0.866396651580918,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Algeria,DZA,12.3337784069224,16.9605655270239,19.8871252435846,18.0756351217611,15.5449149710579,10.1461103999966,7.56390767261279,8.99140272312659,11.5130369476538,10.2911171066606,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Angola,AGO,26.7040981860265,45.2609416494141,30.3441687953925,25.5839315724693,19.5792838821887,8.49859805049734,8.39024182311652,13.2986402637319,22.4068903400644,21.1434967342506,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Arab World,ARB,8.0713562486474,10.2524713897882,12.6621703208754,11.38258397143,10.099735133462,6.10734869776906,5.12452939645763,6.46066931178968,8.29026330935032,7.17811068285811,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Argentina,ARG,2.12076838511144,1.89081482523226,2.75754106910747,2.4135039821845,2.17309306504819,0.816273359300775,0.682088637706782,0.845767441605209,1.65906994265878,1.62894740448826,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Armenia,ARM,..,0.159062293153452,0.813327714753394,0.554387131233712,0.117388203914665,0.349653479198174,0.077234896219135,0.0845230932147248,0.504951979903129,0.94510749643889,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Australia,AUS,1.81083437741912,1.63833837032853,2.14051109154049,1.83778068435368,1.86388256141888,1.31430627027118,1.70315089376007,1.77262211079623,2.57001433806914,2.58265444685263,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Austria,AUT,0.0767049847661428,0.0677014590056043,0.140100522289631,0.112969435234788,0.091199744265891,0.0514553510335257,0.0339586808154604,0.0495169778890056,0.0610171820880572,0.0476415845601019,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Azerbaijan,AZE,..,27.7162279666744,21.8497443250894,18.6190016555784,15.3284657519713,9.39239126827794,10.2826432210203,13.4926899454868,18.5762858474033,16.7788083207221,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,"Bahamas, The",BHS,0,0,0,0,0,0,0,0,0,0,..,..
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Bahrain,BHR,7.82034035220939,4.67714158717482,7.51429602599291,8.15476836179295,7.71983295855236,4.66056027063788,2.88734332298443,3.0299937546504,3.91206360722259,3.66857813732314,..,..
